blk_ly_p_dc_assort_pd_month_tbl	187503958
blk_ly_p_dc_assort_pd_month_tbl_bk	128643315
blk_ly_p_dc_assort_pd_month_tbl_old	128643315
blk_ma_departmentquarter_attributes_tbl	7660
blk_ma_departmentquarter_attributes_tbl_20260507	11171
blk_ma_departmentquarter_attributes_tbl_20260508	26895
blk_ma_departmentquarter_attributes_tbl_BKP	3715
blk_ma_departmentquarter_attributes_tbl_BKP_oct072024	3720
blk_ma_departmentquarter_attributes_tbl_archives	7547
blk_ma_departmentquarter_attributes_tbl_pre_corr	10540
blk_ma_departmentquarter_attributes_tbl_preexist	5201
blk_ma_dptflrsetattributes	\N
blk_ma_dptflrsetattributes_from_pg	\N
blk_ma_dptflrsetattributes_in_ch	100056
blk_ma_dptflrsetattributes_tbl	100056
blk_ma_dptflrsetattributes_tbl_20250107	71328
blk_ma_dptflrsetattributes_tbl_20250221	98076
blk_ma_dptflrsetattributes_tbl_bkp	100056
blk_ma_imgattributes	\N
blk_ma_imgattributes_tbl	10549
blk_ma_sizeattributes	\N
blk_ma_sizeattributes_P0AAA1C3F413949738443398E606285A5	0
blk_ma_sizeattributes_P0EA02CCFA18F4614A8FBECE939874095	0
blk_ma_sizeattributes_P1ADF2F84713D485691A3D52E9F06AF16	0
blk_ma_sizeattributes_P20217EE0DC1A416EA1A0343A7298F657	0
blk_ma_sizeattributes_P26AF63888EC44C91B6AC69D623DE34B2	0
blk_ma_sizeattributes_P348AD38EE7424BBA86A13BBA2553507B	1
blk_ma_sizeattributes_P3E8A71E6B7C0479F9C13F603F2BD35C6	0
blk_ma_sizeattributes_P43386A276691427781DAAD9939B324DD	0
blk_ma_sizeattributes_P4488A3685EC44EA08534F07C24F411E5	0
blk_ma_sizeattributes_P4E3ACAFBA7934F718824F5F9A600EEC7	0
blk_ma_sizeattributes_P587E51A0C3E04A26A2B800E52E11D687	0
blk_ma_sizeattributes_P65020173198944A1A1F73FC18E07B10E	0
blk_ma_sizeattributes_P7462E1AEB5AF481CA1267080E430F045	0
blk_ma_sizeattributes_P7622A7A788BE449AAC5D25F70AAEAA2D	0
blk_ma_sizeattributes_P94D065FE5E4045758C26CB069F8BD6A9	0
blk_ma_sizeattributes_tbl	11538775
blk_ma_stylecolorchannelattributes	\N
blk_ma_stylecolorchannelattributes_P225DD9C67974467F99922F19496E1A71	0
blk_ma_stylecolorchannelattributes_P348AD38EE7424BBA86A13BBA2553507B	1
